CODGEO,P12_POP
54358,254
54359,246
54360,329
54362,1306
54363,257
54364,1371
54365,375
54366,1901
54367,2241
54368,185
54369,649
54370,240
54371,1115
54372,472
54373,582
54374,474
54375,1172
54376,402
54377,139
54378,486
54379,104
54380,395
54381,62
54382,7936
54383,1128
54385,1111
54386,107
54387,130
54388,85
54389,103
54390,120
54391,1626
54392,301
54393,514
54394,234
54395,105067
54396,233
54397,7067
54398,90
54399,231
54400,1179
54401,127
54402,415
54403,1261
54404,262
54405,520
54406,296
54407,115
54408,258
54409,177
54410,541
54411,246
54412,30
54413,149
54414,602
54415,4024
54416,174
54417,222
54418,163
54419,74
54420,87
54421,347
54422,61
54423,414
54424,39
54425,2478
54426,530
54427,100
54428,884
54429,317
54430,4888
54431,15053
54432,1933
54433,222
54434,272
54435,375
54436,142
54437,1205
54438,66
54439,4353
54440,107
54441,249
54442,103
54443,40
54444,210
54445,102
54446,74
54447,70
54449,1023
54450,127
54451,3898
54452,56
54453,175
54455,166
54456,523
54457,42
54458,86
54459,2422
54460,175
54461,65
54462,2874
54463,249
54464,107
54465,816
54466,343
54467,193
54468,130
54469,412
54470,74
54471,75
54472,840
54473,271
54474,189
54475,155
54476,403
54477,180
54478,134
54479,98
54480,69
54481,95
54482,9642
54483,7633
54484,210
54485,321
54486,337
54487,77
54488,53
54489,167
54490,1553
54491,356
54492,136
54493,2424
54494,96
54495,3951
54496,358
54497,75
54498,4891
54499,117
54500,183
54501,96
54502,245
54504,715
54505,677
54506,360
54507,114
54508,256
54509,922
54510,351
54511,116
54512,100
54513,653
54514,566
54515,258
54516,12
54517,208
54518,1268
54519,513
54520,393
54521,1609
54522,138
54523,476
54524,97
54525,649
54526,7840
54527,733
54528,16271
54529,35
54530,84
54531,56
54532,197
54533,2317
54534,529
54535,215
54536,2565
54537,749
54538,381
54539,259
54540,633
54541,172
54542,2382
54543,143
54544,141
54545,208
54546,920
54547,30569
54548,581
54549,3861
54550,341
54551,71
54552,75
54553,186
54554,66
54555,90
54556,116
54557,1548
54558,277
54559,304
54560,56
54561,53
54562,153
54563,1499
54564,160
54565,253
54566,145
54567,443
54568,268
54569,189
54570,324
54571,594
54572,651
54573,188
54574,571
54575,1430
54576,96
54577,142
54578,14386
54579,347
54580,9354
54581,300
54582,185
54583,417
54584,1098
54585,467
54586,725
54587,225
54588,393
54589,127
54590,647
54591,345
54592,290
54593,435
54594,129
54595,559
54596,770
54597,459
54598,278
54599,134
54600,122
54601,124
54602,145
55001,293
55002,110
55004,87
55005,45
55007,243
55008,176
55009,601
55010,2728
55011,247
55012,393
55013,486
55014,397
55015,511
55017,116
55018,43
55021,65
55022,136
55023,123
55024,160
55025,288
55026,141
55027,164
55028,132
55029,15759
55030,73
55031,406
55032,54
55033,16
55034,120
55035,149
55036,88
55037,148
55038,38
55039,0
55040,257
55041,652
55042,459
55043,3205
55044,40
55045,537
55046,153
55047,187
55048,32
55049,428
55050,0
55051,117
55053,380
55054,60
55055,19
55057,68
55058,313
55059,210
55060,360
55061,245
55062,108
55063,2697
55064,128
55065,123
55066,146
55067,105
55068,104
55069,225
55070,130
55071,178
55072,103
55073,710
55075,160
55076,190
55077,258
55078,339
55079,606
55080,81
55081,52
55082,46
55083,154
55084,54
55085,264
55087,86
55088,145
55089,84
55093,277
55094,569
55095,123
55096,101
55097,326
55099,121
55100,112
55101,308
55102,564
55103,22
55104,108
55105,170
55106,169
55107,53
55108,153
55109,270
55110,256
55111,467
55113,122
55114,182
55115,57
55116,54
55117,1548
55118,85
55119,194
55120,856
55121,117
55122,6262
55123,745
55124,302
55125,752
55127,33
55128,34
55129,34
55132,1707
55133,89
55134,158
55137,52
55139,0
55140,14
55141,82
55142,160
55143,141
55144,475
55145,679
55146,214
55148,129
55149,121
55150,538
55153,183
55154,1389
55155,432
55156,131
55157,63
55158,790
55159,319
55160,43
55162,33
55163,80
55164,8
55165,448
55166,1294
55167,703
55168,50
55169,495
55170,136
55171,257
55172,73
55173,33
55174,67
55175,167
55177,68
55178,197
55179,171
55180,137
55181,3768
55182,211
55183,41
55184,1722
55185,94
55186,2224
55188,45
55189,0
55191,206
55192,47
55193,116
55194,54
55195,150
55196,129
55197,157
55198,727
55199,100
55200,223
55201,53
55202,165
55204,266
55206,149
55207,60
55208,51
55210,37
55211,62
55212,70
55214,329
55215,1169
55216,51
55217,118
55218,29
55219,105
55220,101
55221,254
55222,40
55224,629
55225,156
55226,117
55228,635
55229,277
55232,109
55236,940
55237,237
55239,0
55241,72
55242,119
55243,180
55244,233
55245,174
55246,135
55247,68
55248,338
55250,191
55251,95
55252,159
55253,818
55254,135
55255,260
55256,144
55257,55
55258,609
55260,64
55261,131
55262,268
55263,178
55264,306
55265,133
55266,71
55267,265
55268,710
55269,92
55270,27
55271,391
55272,447
55274,286
55275,109
55276,188
55278,191
55279,433
55280,71
55281,86
55282,97
55284,71
55285,150
55286,230
55288,1480
55289,56
55290,51
55291,4170
55292,189
55293,167
55295,37
55296,520
55297,121
55298,464
55299,107
55300,231
55301,129
55302,1172
55303,83
55304,163
55306,131
55307,0
55310,110
55311,34
55312,172
55313,81
55315,132
55316,393
55317,148
55320,81
55321,159
55322,51
55323,64
55324,553
55325,61
55326,98
55327,287
55328,314
55329,232
55330,102
55331,86
55332,231
55333,44
55334,174
55335,267
55336,170
55338,176
55339,74
55340,378
55341,135
55343,63
55344,21
55345,114
55346,341
55347,390
55348,451
55349,132
55350,74
55351,2311
55352,153
55353,85
55355,162
55356,124
55357,108
55358,198
55359,203
55360,105
55361,125
55362,174
55363,120
55364,728
55365,148
55366,964
55367,134
55368,167
55369,806
55370,205
55371,68
55372,388
55373,67
55374,84
55375,64
55376,84
55377,73
55378,263
55379,78
55380,74
55381,197
55382,356
55383,214
55384,108
55385,473
55386,187
55387,238
55388,266
55389,258
55391,194
55394,6
55395,51
55396,200
55397,248
55398,1007
55399,121
55400,51
55401,403
55403,61
55404,305
55405,257
55406,102
55407,140
55408,207
55409,66
55410,149
55411,87
55412,195
55414,211
55415,72
55416,212
55419,173
55420,75
55421,64
55422,47
55423,333
55424,67
55425,144
55426,406
55427,3005
55428,123
55429,44
55430,110
55431,63
55433,403
55434,60
55435,828
55436,32
55437,112
55438,189
55439,95
55442,278
55443,719
55444,180
55445,200
55446,97
55447,359
55448,55
55449,289
55450,54
55452,73
55453,59
55454,171
55456,270
55457,195
55458,348
55459,233
55460,146
55461,490
55462,409
55463,4339
55464,164
55465,101
55466,304
55467,739
55468,86
55469,109
55470,200
55471,105
55472,122
55473,128
55474,252
55475,64
55476,483
55477,448
55479,189
55481,313
55482,92
55484,49
55485,77
55487,85
55488,183
55489,258
55490,391
55492,947
55493,202
55494,483
55495,258
55496,1057
55497,341
55498,366
55500,840
55501,419
55502,2749
55503,145
55504,386
55505,3041
55506,36
55507,245
55508,276
55509,290
55510,147
55511,154
55512,283
55514,629
55515,73
55516,604
55517,504
55518,141
55519,1536
55520,423
55521,254
55522,102
55523,154
55525,70
55526,265
55527,656
55528,55
55530,90
55531,285
55532,320
55533,2034
55534,64
55535,72
55536,22
55537,67
55540,45
55541,490
55543,896
55544,165
55545,18327
55546,210
55547,131
55549,103
55551,1549
55552,93
55553,1297
55554,259
55555,26
55556,53
55557,136
55559,36
55560,132
55561,53
55562,134
55563,77
55565,67
55566,285
55567,117
55568,296
55569,157
55570,188
55571,210
55572,82
55573,1662
55574,59
55575,76
55577,61
55578,210
55579,112
55580,46
55581,118
55582,111
55583,186
55584,115
55586,88
56001,3701
56002,1767
56003,5463
56004,1539
56005,2103
56006,1521
56007,12771
56008,4260
56009,946
56010,6081
56011,1385
56012,1778
56013,3504
56014,1551
56015,1642
56016,756
56017,2757
56018,905
56019,386
56020,803
56021,1377
56022,1260
56023,6616
56024,2332
56025,181
56026,2375
56027,496
56028,1606
56029,1057
56030,961
56031,2910
56032,1882
56033,2730
56034,4204
56035,1170
56036,6806
56037,1330
56038,778
56039,821
56040,3291
56041,2915
56042,2258
56043,748
56044,786
56045,605
56046,3285
56047,1507
56048,734
56049,153
56050,860
56051,628
56052,1632
56053,5510
56054,3488
56055,2040
56056,175
56057,2821
56058,3088
56059,413
56060,951
56061,2211
56062,708
56063,2675
56064,884
56065,623
56066,4068
56067,5098
56068,334
56069,2223
56070,2353
56071,795
56072,514
56073,1138
56074,1626
56075,6327
56076,1368
56077,905
56078,10279
56079,1401
56080,1386
56081,2374
56082,345
56083,15779
56084,749
56085,121
56086,249
56087,619
56088,246
56089,2069
56090,6246
56091,2453
56092,848
56093,664
56094,6401
56096,2166
56097,3407
56098,22142
56099,401
56100,1894
56101,7409
56102,1728
56103,304
56104,753
56105,1202
56106,875
56107,8219
56108,969
56109,996
56110,910
56111,1332
56112,730
56113,896
56114,837
56115,1499
56116,1600
56117,4164
56118,4164
56119,3241
56120,1647
56121,57706
56122,1636
56123,2145
56124,2497
56125,1761
56126,2170
56127,3386
56128,1503
56129,1546
56130,3151
56131,1391
56132,2212
56133,1080
56134,1006
56135,1438
56136,763
56137,3229
56138,398
56139,366
56140,3890
56141,1782
56142,657
56143,4793
56144,1767
56145,994
56146,1457
56147,4273
56148,1433
56149,2529
56150,781
56151,3693
56152,2578
56153,2503
56154,1859
56155,1827
56156,326
56157,1685
56158,5091
56159,1754
56160,1181
56161,2639
56162,17875
56163,1216
56164,6111
56165,9373
56166,5336
56167,2417
56168,2126
56169,5214
56170,1117
56171,1402
56172,2732
56173,3598
56174,2641
56175,3774
56176,5246
56177,7212
56178,13973
56179,3407
56180,675
56181,2685
56182,1003
56183,553
56184,7449
56185,8666
56186,5008
56187,346
56188,1419
56189,1004
56190,1864
56191,365
56192,935
56193,5175
56194,2897
56195,692
56196,708
56197,936
56198,1683
56199,713
56200,1410
56201,617
56202,544
56203,637
56204,627
56205,861
56206,10630
56207,1194
56208,354
56209,172
56210,473
56211,751
56212,2387
56213,1043
56214,1676
56215,1075
56216,354
56218,752
56219,1198
56220,1126
56221,1729
56222,2765
56223,1526
56224,385
56225,189
56226,499
56227,556
56228,1051
56229,1310
56230,467
56231,3689
56232,1175
56233,1612
56234,2116
56236,788
56237,1866
56238,397
56239,1423
56240,7710
56241,909
56242,707
56243,8781
56244,3046
56245,459
56246,2056
56247,3298
56248,3927
56249,2195
56250,562
56251,6881
56252,1172
56253,654
56254,1148
56255,2058
56256,110
56257,689
56258,1635
56259,1396
56260,52648
56261,1382
56262,2124
56263,2576
56264,440
57001,382
57002,73
57003,1527
57004,82
57006,1011
57007,117
57008,210
57009,86
57010,136
57011,640
57012,6381
57013,2623
57014,392
57015,564
57016,417
57017,2196
57018,151
57019,10069
57020,262
57021,1408
57022,1247
57024,133
57025,512
57026,1004
57027,130
57028,1329
57029,221
57030,541
57031,956
57032,4782
57033,551
57034,39
57035,124
57036,106
57037,261
57038,6438
57039,2172
57040,240
57041,2310
57042,720
57043,1506
57044,117
57045,120
57046,780
57047,1037
57048,77
57049,4230
57050,112
57051,411
57052,566
57053,121
57054,187
57055,510
57056,165
57057,561
57058,7500
57059,61
57060,545
57061,1216
57062,435
57063,232
57064,289
57065,244
57066,507
57067,2733
57069,491
57070,221
57071,432
57072,631
57073,847
57074,844
57075,274
57076,513
57077,94
57079,444
57080,77
57081,124
57082,305
57083,1167
57084,325
57085,373
57086,247
57087,253
57088,324
57089,5267
57090,126
57091,1008
57092,620
57093,610
57095,562
57096,2445
57097,5377
57098,290
57099,258
57100,215
57101,1142
57102,2989
57103,140
57104,1147
57105,156
57106,4033
57107,107
57108,348
57109,608
57110,465
57111,549
57112,91
57113,939
57114,431
57115,105
57116,119
57117,600
57118,179
57119,1239
57120,165
57121,220
57122,689
57123,3508
57124,2749
57125,326
57126,375
57127,121
57128,246
57129,674
57130,78
57131,259
57132,2444
57133,123
57134,2134
57136,489
57137,684
57138,68
57139,275
57140,559
57141,80
57142,412
57143,3834
57144,3515
57145,305
57146,691
57147,304
57148,355
57149,211
57150,644
57151,178
57152,472
57153,2256
57154,709
57155,3048
57156,1110
57158,267
57159,4010
57160,13607
57161,118
57162,801
57163,2639
57165,613
57166,122
57167,338
57168,593
57169,490
57171,1052
57172,264
57173,108
57174,83
57175,233
57176,1667
57177,3491
57178,394
57179,1639
57180,391
57181,90
57182,91
57183,194
57184,196
57186,886
57187,386
57188,445
57189,225
57190,371
57191,779
57192,1277
57193,1921
57194,1317
57195,573
57196,418
57197,498
57198,213
57199,603
57200,397
57201,763
57202,1134
57203,230
57204,547
57205,2516
57206,13656
57207,5692
57208,1489
57209,5459
57210,722
57211,904
57212,627
57213,821
57214,409
57215,308
57216,142
57217,921
57218,1024
57219,571
57220,121
57221,11516
57222,1314
57224,4168
57225,138
57226,3035
57227,21475
57228,161
57229,193
57230,205
57231,106
57232,742
57233,83
57234,553
57235,1115
57236,64
57237,304
57238,183
57239,426
57240,13122
57241,168
57242,2886
57244,510
57245,570
57246,230
57247,105
57248,98
57249,264
57250,1638
57251,328
57252,535
57253,481
57254,1205
57255,603
57256,768
57257,101
57258,139
57259,309
57260,3321
57261,1302
57262,580
57263,678
57264,398
57265,60
57266,172
57267,869
57268,141
57269,7057
57270,611
57271,679
57272,94
57273,426
57274,876
57275,919
57276,314
57277,187
57278,71
57280,397
57281,295
57282,326
57283,9428
57284,113
57286,309
57287,2383
57288,2798
57289,2767
57290,200
57291,284
57292,22
57293,254
57294,224
57295,112
57296,1114
57297,199
57298,396
57299,918
57300,322
57301,295
57302,203
57303,545
57304,332
57305,461
57306,15754
57307,237
57308,118
57309,514
57310,214
57311,588
57312,467
57313,142
57314,513
57315,664
57316,729
57317,105
57318,254
57319,477
57320,186
57321,600
57322,458
57323,7566
57324,612
57325,911
57326,305
57328,73
57329,474
57330,1237
57331,523
57332,7058
57333,875
57334,361
57335,224
57336,5423
57337,636
57338,571
57339,355
57340,1342
57341,697
57342,104
57343,1920
57344,678
57345,425
57346,620
57347,202
57348,734
57349,161
57350,1547
57351,1120
57352,490
57353,87
57354,116
57355,847
57356,1087
57357,410
57358,1078
57359,161
57360,1199
57361,533
57362,147
57364,319
57365,495
57366,149
57367,241
57368,3239
57370,2155
57371,547
57372,1245
57373,809
57374,205
57375,178
57376,530
57377,230
57379,293
57380,104
57381,271
57382,572
57383,179
57384,563
57385,1058
57386,347
57387,259
57388,261
57389,498
57390,1493
57391,76
57392,313
57393,233
57394,306
57395,196
57396,777
57397,105
57398,452
57399,98
57401,88
57402,137
57403,106
57404,228
57405,46
57406,147
57407,610
57408,915
57409,710
57410,135
57411,283
57412,3896
57413,3775
57414,1257
57415,1583
57416,638
57417,69
57418,318
57419,966
57421,153
57422,857
57423,61
57424,211
57425,574
57426,902
57427,620
57428,2891
57430,282
57431,358
57432,199
57433,10862
57434,508
57436,145
57437,603
57438,383
57439,423
57440,144
57441,2594
57442,267
57443,5810
57444,313
57445,678
57446,44
57447,9829
57448,252
57449,524
57451,177
57452,868
57453,325
57454,1170
57455,167
57456,691
57457,146
57459,187
57460,1550
57461,313
57462,361
57463,119551
57464,852
57465,1986
57466,636
57467,307
57468,671
57469,598
57470,8
57471,289
57472,147
57473,79
57474,5999
57475,573
57476,381
57477,1661
57478,68
57479,430
57480,21990
57481,2380
57482,1085
57483,3578
57484,2619
57485,135
57486,127
57487,5090
57488,632
57489,279
57490,376
57491,7973
57492,492
57493,215
57494,230
57495,127
57496,371
57497,288
57498,2527
57499,1413
57500,43
57501,38
57502,336
57504,292
57505,1214
57506,265
57507,252
57508,4896
57509,472
57510,1017
57511,1048
57512,543
57513,145
57514,1181
57515,1981
57516,357
57517,321
57518,352
57519,159
57520,44
57521,2604
57523,536
57524,107
57525,61
57526,388
57527,367
57528,105
57529,2705
57530,425
57531,736
57532,264
57533,933
57534,1834
57535,1498
57536,234
57537,6507
57538,293
57539,52
57540,4789
57541,627
57542,1020
57543,1505
57544,626
57545,2085
57546,779
57547,715
57548,400
57549,761
57550,2542
57551,210
57552,663
57553,647
57554,560
57555,108
57556,3113
57557,913
57558,77
57559,180
57560,619
57561,817
57562,781
57563,267
57564,607
57565,1029
57566,2437
57567,137
57568,1403
57569,312
57570,449
57571,1152
57572,2146
57573,116
57574,401
57575,1345
57576,727
57577,366
57578,328
57579,103
57580,177
57581,347
57582,1863
57583,137
57584,576
57585,137
57586,208
57587,220
57588,1108
57589,2079
57590,275
57591,9975
57592,370
57593,966
57594,129
57595,60
57596,766
57597,2887
57598,2043
57599,388
57600,1261
57601,1393
57602,2368
57603,1204
57604,585
57605,244
57606,16349
57607,729
57609,166
57610,306
57611,209
57612,206
57613,325
57614,719
57615,1021
57616,2948
57617,313
57618,671
57619,520
57620,3959
57621,103
57622,1864
57623,784
57624,530
57625,194
57626,512
57627,312
57628,4572
57629,746
57630,12386
57631,21605
57633,1291
57634,1456
57635,316
57636,345
57637,299
57638,2769
57639,559
57640,456
57641,315
57642,2708
57643,213
57644,1900
57645,901
57647,4244
57648,408
57649,442
57650,1681
57651,638
57652,429
57653,34
57654,697
57655,1092
57656,336
57657,26
57658,1113
57659,3198
57660,12606
57661,181
57662,103
57663,7581
57664,69
57665,1048
57666,6556
57667,754
57668,1441
57669,2451
57670,145
57671,162
57672,41325
57673,44
57674,168
57675,131
57676,109
57677,1063
57678,1983
57679,524
57680,1297
57681,363
57682,18
57683,6648
57684,538
57685,135
57686,243
57687,219
57689,253
57690,3282
57691,97
57692,89
57693,909
57694,328
57695,529
57696,928
57697,305
57698,316
57700,568
57701,862
57702,136
57703,271
57704,685
57705,229
57706,575
57707,601
57708,1925
57709,266
57711,465
57712,1336
57713,254
57714,422
57715,316
57716,1511
57717,194
57718,250
57719,92
57720,493
57721,370
57722,176
57723,282
57724,3003
57725,351
57726,389
57727,119
57728,261
57730,566
57731,2018
57732,844
57733,1593
57734,439
57736,547
57737,42
57738,390
57739,492
57740,772
57741,495
57742,1609
57743,247
57745,1012
57746,1519
57747,268
57748,818
57749,170
57750,722
57751,13133
57752,3252
57753,63
57754,116
57755,82
57756,339
57757,15776
57759,67
57760,853
57761,266
57762,674
57763,35
57764,1006
57765,1084
57767,1016
58001,141
58002,858
58003,659
58004,408
58005,236
58006,279
58007,332
58008,173
58009,122
58010,824
58011,303
58012,598
58013,97
58014,71
58015,129
58016,157
58017,249
58018,38
58019,93
58020,238
58021,221
58022,210
58023,172
58024,283
58025,162
58026,32
58027,126
58028,127
58029,99
58030,315
58031,353
58032,393
58033,323
58034,169
58035,301
58036,448
58037,623
